日期,商品名称,商品ID,类别,属性类别,属性名称,搜索人群占比,访问人群占比,支付人群占比
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,鄂州市,,0.04%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,酒泉市,,0.05%,0.03%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,池州市,,0.05%,0.17%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,黔东南苗族侗族自治州,,0.04%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,楚雄彝族自治州,,0.04%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,安康市,,0.04%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,资阳市,,0.04%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,毕节市,,0.04%,0.03%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,黔南布依族苗族自治州,,0.04%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,延安市,,0.04%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,黔西南布依族苗族自治州,,0.04%,0.15%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,大兴安岭地区,,0.04%,0.03%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,钦州市,,0.04%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,昭通市,,0.04%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,庆阳市,,0.04%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,百色市,,0.04%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,新余市,,0.04%,0.08%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,巴中市,,0.04%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,河池市,,0.03%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,湘西土家族苗族自治州,,0.04%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,巴音郭楞蒙古自治州,,0.04%,0.03%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,张掖市,,0.04%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,平凉市,,0.04%,0.08%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,乌海市,,0.04%,0.03%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,昌吉回族自治州,,0.03%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,六盘水市,,0.03%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,白银市,,0.03%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,西双版纳傣族自治州,,0.03%,0.08%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,武威市,,0.03%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,兴安盟,,0.03%,0.03%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,拉萨市,,0.03%,0.03%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,丽江市,,0.03%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,德宏傣族景颇族自治州,,0.03%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,鹰潭市,,0.03%,0.03%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,贺州市,,0.03%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,阿克苏地区,,0.03%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,七台河市,,0.03%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,普洱市,,0.02%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,定西市,,0.02%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,崇左市,,0.03%,0.03%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,喀什地区,,0.02%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,铜仁市,,0.02%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,陇南市,,0.03%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,保山市,,0.02%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,张家界市,,0.02%,0.03%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,商洛市,,0.02%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,防城港市,,0.03%,0.03%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,来宾市,,0.03%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,铜川市,,0.02%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,甘孜藏族自治州,,0.02%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,吴忠市,,0.02%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,临沧市,,0.02%,0.03%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,石嘴山市,,0.02%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,嘉峪关市,,0.02%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,哈密市,,0.02%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,文山壮族苗族自治州,,0.02%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,金昌市,,0.02%,0.03%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,固原市,,0.02%,0.03%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,阿拉善盟,,0.01%,0.03%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,海东市,,0.01%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,塔城地区,,0.01%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,临夏回族自治州,,0.01%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,阿勒泰地区,,0.01%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,阿坝藏族羌族自治州,,0.01%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,中卫市,,0.01%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,海西蒙古族藏族自治州,,0.01%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,甘南藏族自治州,,0.01%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,和田地区,,0.01%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,博尔塔拉蒙古自治州,,0.01%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,海南藏族自治州,,0.01%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,迪庆藏族自治州,,0.01%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,玉树藏族自治州,,0.00%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,日喀则市,,0.00%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,吐鲁番市,,0.00%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,怒江傈僳族自治州,,0.00%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,山南市,,0.00%,0.03%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,黄南藏族自治州,,0.00%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,海北藏族自治州,,0.00%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,果洛藏族自治州,,0.00%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,昌都市,,0.00%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,新界,,0.00%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,澳门半岛,,0.00%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,香港岛,,0.00%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,克孜勒苏柯尔克孜自治州,,0.00%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,那曲市,,0.00%,0.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,林芝市,,0.00%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,台北市,,0.00%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,城市,雪邦,,0.00%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,广东省,,10.25%,10.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,上海,,9.96%,13.02%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,江苏省,,8.40%,9.48%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,浙江省,,7.74%,9.23%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,北京,,6.13%,7.49%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,山东省,,6.11%,6.30%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,辽宁省,,4.32%,3.33%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,四川省,,4.22%,4.78%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,河南省,,3.86%,3.54%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,河北省,,3.48%,2.65%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,湖北省,,3.09%,2.68%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,福建省,,3.01%,2.65%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,未知,,2.88%,0.39%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,湖南省,,2.65%,2.69%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,天津,,2.61%,2.35%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,安徽省,,2.58%,2.40%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,黑龙江省,,2.37%,2.09%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,陕西省,,2.20%,2.18%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,山西省,,2.16%,1.79%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,重庆,,1.91%,1.79%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,吉林省,,1.66%,1.53%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,云南省,,1.54%,1.41%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,江西省,,1.46%,1.30%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,广西壮族自治区,,1.36%,0.88%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,内蒙古自治区,,1.18%,1.13%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,贵州省,,0.83%,0.94%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,甘肃省,,0.75%,0.60%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,新疆维吾尔自治区,,0.51%,0.46%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,海南省,,0.38%,0.46%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,宁夏回族自治区,,0.19%,0.19%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,青海省,,0.16%,0.20%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,西藏自治区,,0.04%,0.05%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,香港特别行政区,,0.00%,0.00%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,澳门特别行政区,,0.00%,0.00%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,雪兰莪,,0.00%,0.00%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,省份,台湾,,0.00%,0.00%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,类目偏好,氨基葡萄糖,,49.76%,68.81%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,类目偏好,连衣裙,,7.92%,5.48%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,类目偏好,氨糖软骨素/骨胶原,,7.74%,0.09%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,类目偏好,毛针织衫,,5.64%,3.60%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,类目偏好,面部护理套装,,5.14%,0.09%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,类目偏好,衬衫,,4.93%,3.86%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,类目偏好,休闲裤,,4.93%,2.91%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,类目偏好,手机保护套/壳,,4.84%,3.00%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,类目偏好,羽绒服,,4.60%,3.08%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,类目偏好,液态精华,,4.49%,0.09%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,类目偏好,跑步鞋,,0.01%,2.91%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,类目偏好,通用款女包,,0.01%,2.91%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,类目偏好,短外套,,0.01%,0.09%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,类目偏好,T恤,,0.01%,3.08%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,品牌偏好,Move Free/益节,,71.88%,94.82%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,品牌偏好,同仁堂,,4.72%,0.52%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,品牌偏好,Schiff,,4.24%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,品牌偏好,KEYLID/健力多,,3.83%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,品牌偏好,swisse,,3.54%,0.86%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,品牌偏好,BY－HEALTH/汤臣倍健,,2.62%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,品牌偏好,南极人,,2.35%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,品牌偏好,BLACKMORES/澳佳宝,,2.26%,0.06%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,品牌偏好,SUPOR/苏泊尔,,2.25%,0.46%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,品牌偏好,Puritan‘s Pride/普丽普莱,,2.23%,0.52%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,品牌偏好,MIUI/小米,,0.01%,0.52%
2023-02-01 ~ 2023-02-28,美国进口MoveFree益节 氨糖软骨素 钙片 维骨力氨基葡萄糖120粒*2,527016966632,竞品,品牌偏好,MiiOW/猫人,,0.01%,0.46%
